Conferencia|Ciudad|Pais|Fecha|Paper|Autores
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Requirements Assurance in Machine Learning|Alec Banks-Rob Ashmore-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Surveying Safety-relevant AI Characteristics|Jose Hernandez-Orallo-Fernando Mart&iacute;nez-Plumed-Shahar Avin-Sean O Heigeartaigh-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Detecting Backdoor Attacks on Deep Neural Networks by Activation Clustering|Bryant Chen-Wilka Carvalho-Nathalie Baracaldo-Heiko Ludwig-Benjamin Edwards-Taesung Lee-Ian Molloy-Biplav Srivastava-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|DPATCH: An Adversarial Patch Attack on Object Detectors|Xin Liu-Huanrui Yang-Ziwei Liu-Linghao Song-Yiran Chen-Hai Li-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Attacks on Machine Learning: Lurking Danger for Accountability|Katja Auernhammer-Ramin Tavakoli Kolagari-Markus Zoppelt-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Towards International Standards for Evaluating Machine Learning|Frank Rudzicz-P Alison Paprica-Marta Janczarski-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Counterfactual Explanations of Machine Learning Predictions: Opportunities and Challenges for AI Safety|Kacper Sokol-Peter Flach-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Safe Temporal Planning for Urban Driving|Bence Cserna-William Doyle-Tianyi Gu-Wheeler Ruml-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Linking Artificial Intelligence Principles|Yi Zeng-Enmeng Lu-Cunqing Huangfu-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Emergence of Addictive Behaviors in Reinforcement Learning Agents|Vahid Behzadan-Roman V. Yampolskiy-Arslan Munir-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Temporally Extended Metrics for Markov Decision Processes|Philip Amortila-Marc G. Bellemare-Prakash Panangaden-Doina Precup-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|AutoMPC: Efficient Multi-Party Computation for Secure and Privacy-Preserving Cooperative Control of Connected Autonomous Vehicles|Tao Li-Lei Lin-Siyuan Gong-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Security-preserving Support Vector Machine with Fully Homomorphic Encryption|Saerom Park-Jaewook Lee-Jung Hee Cheon-Juhee Lee-Jaeyun Kim-Junyoung Byun-
AAAI Workshop on Artificial Intelligence Safety|Honolulu| Hawaii| January 27  2019|Bamboo: Ball-Shape Data Augmentation Against Adversarial Attacks from All Directions|Huanrui Yang-Jingchi Zhang-Hsin-Pai Cheng-Wenhan Wang-Yiran Chen-Hai Li-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|An Entropy Model of the Aircraft Gas Turbine Engine Blades Restoration Method Choice|Andriy Goncharenko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|E-Learning: Application of Compositional and Structural Modeling|Andriy Mushak-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Construction of Two-Dimensional Correlation Models in a Cartesian and Spherical Coordinate System|Andriy Segin-Alina Davletova-Ihor Havryshchak-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Software for Tolerance Design of Electronic Devices|Galina Shilo-Nataliia Furmanova-Tetyana Kulyaba-Kharitonova-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Mathematical Model of Balanced Layout Problem Using Combinatorial Configurations|Igor Grebennik-Tatiana Romanova-Inna Urniaieva-Sergey Shekhovtsov-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Muticriteria Model of Balanced Layout Problem of 3D-Objects|Inna Urniaieva-Igor Grebennik-Tatiana Romanova-Alexandr Pankratov-Anna Kovalenko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Statistical Analysis of Measuring Errors the Pollution of the Atmospheric Bottom Layer by Exhaust Gas|Iryna Darmorost- Petro Stakhiv-Mykola Shynkaryk-Vasylyna Melnyk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|A Mathematical Model of Microsurface Normal Distribution for Specular Bidirectional Reflectance Distribution Function|Ivan Dychka-Yevgeniya Sulema-Constantine Rudenko -
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Inverse Dynamic Models in Chaotic Systems Identification and Control Problems|Leonid Lyubchyk-Galyna Grinberg -
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Adjustment of the Model of the Agent-Determinant Type in the Forecasting of Pollution on the Section of the City Road|Mykhailo Susla-Roman Pasichnyk-Natalia Pasichnyk-Andriy Melnyk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Modeling of Adsorption and Desorption of Hydrocarbons in Nanoporous Catalyst Zeolite using Nonlinear Langmuir&rsquo;s Isotherm|Mykhaylo Petryk-Dmytro Mykhalyk-Maria Petryk-Igor Boyko-Ivan Mudryk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Design of the Saturated Interval Experiment for the Task of Recurrent Laryngeal Nerve Identification|Mykola Dyvak-Iryna Oliynyk-Volodymyr Manzhula-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Discrete Dynamic Model of Retail Trade Market of Computer Equipment in Ukraine|Mykola Dyvak-Vasyl Brych-Iryna Spivak-Lyudmyla Honchar-Nataliya Melnyk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Methods and Tools for Electrophysiological Monitoring of Recurrent Laryngeal Nerve Monitoring During Surgery on Neck Organs|Mykola Dyvak-Volodymyr Tymets-Andriy Dyvak-Oksana Huhul-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Modified Method of Subtractive Clustering for Modeling of Distribution of Harmful Vehicles Emission Concentrations|Mykola Dyvak-Yurii Maslyiak-Iryna Voytyuk-Bogdan Maslyiak-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Two-Dimensional Spectral Detector for Baggage Inspection X-Ray System|Mykola Shutko-Volodymyr Shutko-Lidiya Tereshchenko-Maksym Zaliskyi-Iuliia Silantieva-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Simulation of optimal routes passenger transport|Oksana Bashutska-Nadiia Panchuk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Inductive Modeling of Amylolytic Microorganisms Quantity in Copper Polluted Soils|Olha Moroz-Volodymyr Stepashko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Generalized Transport Equation with Fractality of Space-Time. Zubarev’s NSO Method|Petro Kostrobij-Bogdan Markovych-Olexandra Viznovych-Mykhailo Tokarchuk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Defining of Lyapunov Functions for the Generalized Linear Dynamical Object|Roman Voliansky-Oleksander Sadovoi-Yuliia Sokhina-Nina Volianska-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Mathematical Modeling of Deformation-relaxation Processes under Phase Transition|Yaroslav Sokolovskyy-Iryna Boretska-Svitlana Yatsyshyn-Yaroslav Kaspryshyn-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Web Application for Air Quality Monitoring|Yevhen Kedrin-Iryna Voytyuk-Serhii Tryshkaliuk-Mykhailo Shpintal-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Chain of Clusters for Improving Network Lifetime of Sensor Network|Rashmi L. Jain-Sachin Jain-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|On TCP-Induced Telehaptic Packet Loss and Jitter|Vineet Gokhale-Jan Fesl-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Machine Learning Methods in ECG Classification|Iryna Mykoliuk-Daniel Jancarczyk-Mikolaj Karpinski-Viktor Kifer-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Construction of Vertical Scanner for Laser Analysis of Gel Samples|Jiri Pech-Milan Novak-Ladislav Ptacek-Jana Kalova-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Methods of Crypto Protection of Color Image Pixels in Different Code Systems|Nataliia Vozna-Yaroslav Nykolaichuk-Orest Volynskyi-Petro Humennyi-Andrij Sydor-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Smart Information Gathering Support of Mechatronic System|Orest Ivakhiv-Markian Nakonechnyi-Oleksandr Viter-Radyslav Behota-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Algorithms of Landmark Robot Navigation Basing on Monocular Image Processing|Vasyl Koval-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Development and Research of Conveyor Structures of Binary Number Sorting Algorithms|Volodymyr Gryga-Yaroslav Nykolaichuk-Nataliia Vozna- Artur Voronych-Boris Krulikovskyi-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Synchronous Rectification in High-Frequency MagAmp Power Converters|Volodymyr Yaskiv-Anna Yaskiv-Oleg Yurchenko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Systems for Monitoring Modes and Disturbances in High-Voltage Transmission Lines|Yuriy Franko-Julia Franko -
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|On Construction of Inductive Modeling Ontology as a Metamodel of the Subject Field|Halyna Pidnebesna-Volodymyr Stepashko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Matrix Deep Neural Network and Its Rapid Learning in Data Science Tasks|Iryna Pliss-Olena Boiko-Valentyna Volkova-Yevgeniy Bodyanskiy-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Classification Model Based on Kohonen Maps|Jiri Jelinek-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Reasoning With Streamed Information from Unreliable Sources|Ladislav Beranek-Radim Remes-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Fuzzy Controller of Pathological Conditions Diagnosis Based on Analysis of Cytological Images|Lesia Dubchak-Serhiy Verbovyy-Olena Verbova-Nadiia Vasylkiv-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|The Associative Rules Constructing on the Example of Patient's Physical Characteristics|Nataliya Shakhovska-Iryna Zhelizniak-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|The Neo-Fuzzy Autoencoder for Adaptive Deep Neural Systems and its Learning|Yevgeniy Bodyanskiy-Iryna Pliss-Olena Vynokurova-Yevgeniy Bodyanskiy-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Intelligent System Analyzing Quality of Land Plots|Andrii Bayurskii-Svitlana Krepych-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Software Based on Blockchain Technology for Consolidation the Medical Data about the Patients Examination|Andriy Pukas-Vitalii Smal-Vadym Zabchuk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Satisfiability Problems in Quasiary Program Logics|Mykola Nikitchenko-Stepan Shkilniak- Valentyn Tymofieiev-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Software System for Formation the Composition of Academic Groups (Subgroups) Based on the Diffusion-Like Model|Natalia Porplytsya-Serhii Dubovyi-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|The Mobile Environment Monitoring System with a Web Interface|Nataliia Furmanova-Galina Shilo-Anton Kalynychenko-Pavlo Kostianoi -
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Visitors Queue Management Optimization using Web System for Activity Support of the Administrative Services Center|Oleksandr Papa-Yevhen Kedrin-Andriy Pukas-Ruslan Avhustyn-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Perspective-Correct Computation Pixels Color for Systems of Three-Dimensional Rendering|Oleksandr Romaniuk-Oleksandr Dudnyk-Serhii Pavlov-Olena Tsikhanovska-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|GPU-Based Rendering for Ray Casting of Multiple Geometric Data|Sergei Vyatkin-Oleksandr Romaniuk-Oleksandr Dudnyk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Estimating the Software Size of Open-Source PHP-Based Systems Using Non-Linear Regression Analysis|Sergiy Prykhodko-Natalia Prykhodko-Lidiia Makarova-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Research of the Agree of Experts’ Evaluations in the Estimation of Software Systems|Svitlana Krepych-Iryna Spivak-Roman Krepych-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Software for Modelling the Air Pollution by Vehicles|Vasyl Tymchyshyn-Natalia Porplytsya-Andriy Melnyk-Bohdan Tymchyshyn-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Next-Generation Serverless System for Contextual Search Based on Rich Media Content|Vladyslav Holubiev-Bohdan Ihnatiuk-Iryna Voytyuk-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Software and Algorithmic Support for Representation of CAD Models in 2D von Neumann Neighborhood|Yaroslav Sokolovskyy-Oleksiy Sinkevych-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Fast Contour Tracing Algorithm Based on a Backward Contour Tracing Method|Yuriy Batko-Vitalii Dyminskyi-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Cloud Infrastructures Protection Technique Based on Virtual Machines Live Migration|Jan Fesl-Vineet Gokhale-Marie Dolezalova-Jiri Cehak-Jan Janecek-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Omnifactor Authentication|Libor Dostalek-Iva Dostalkova-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|The Method of Factorizing Multi-Digit Numbers Based on the Operation of Adding Odd Numbers|Mykhailo Kasianchuk-Igor Yakymenko-Stepan Ivasiev-Ruslan Shevchuk-Lidiya Tymoshenko-
Advanced Computer Information Technologies|Ceske Budejovice| Czech Republic| June 1-3  2018|Hardware Components for Post-Quantum Elliptic Curves Cryptography|Rodrigue Elias-Valerii Hlukhov-Mohammed Rahma-Ivan Zholubak-
